"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-08-25","robo a negocio","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-08-29","robo a int de vehiculos","na","na","no disponible","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-08-02","robo a int de vehiculos","na","na","no disponible","zapotiltic","121","5:30","el patrimonio","interior"
"2017-08-02","robo a casa habitacion","na","na","no disponible","zapotiltic","121","17:45","el patrimonio","interior"
"2017-08-17","robo a negocio","na","na","no disponible","tamazula de gordiano","85","17:45","el patrimonio","interior"
"2017-08-29","abuso sexual infantil","na","na","no disponible","zapotlan el grande","23","17:45","la libertad y la seguridad sexual","interior"
"2017-09-01","robo de motocicleta","na","na","no disponible","zapotiltic","121","5:30","el patrimonio","interior"
"2017-09-16","robo a vehiculos particulares","na","na","no disponible","zapotiltic","121","17:45","el patrimonio","interior"
"2017-09-11","lesiones dolosas","na","na","no disponible","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-09-06","robo a carga pesada","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-09-21","abuso sexual infantil","na","na","no disponible","zapotlan el grande","23","5:30","la libertad y la seguridad sexual","interior"
"2017-09-01","abuso sexual infantil","na","na","no disponible","gomez farias","79","17:45","la libertad y la seguridad sexual","interior"
"2017-09-18","lesiones dolosas","na","na","no disponible","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-10-27","homicidio doloso","na","na","no disponible","san gabriel","113","5:30","la vida y la integridad corporal","interior"
"2017-10-23","lesiones dolosas","na","na","no disponible","pihuamo","65","17:45","la vida y la integridad corporal","interior"
"2017-10-04","robo a negocio","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-10-13","violencia familiar","na","na","no disponible","zapotiltic","121","5:30","la familia","interior"
"2017-10-25","homicidio doloso","na","na","no disponible","tonila","103","5:30","la vida y la integridad corporal","interior"
"2017-10-27","robo a int de vehiculos","na","na","no disponible","gomez farias","79","17:45","el patrimonio","interior"
"2017-10-27","homicidio doloso","na","na","no disponible","gomez farias","79","17:45","la vida y la integridad corporal","interior"
"2017-10-04","robo de motocicleta","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-10-25","violencia familiar","na","na","no disponible","zapotiltic","121","17:45","la familia","interior"
"2017-10-20","lesiones dolosas","na","na","no disponible","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-10-04","lesiones dolosas","na","na","no disponible","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-10-26","homicidio doloso","na","na","no disponible","san gabriel","113","17:45","la vida y la integridad corporal","interior"
"2017-10-19","robo a persona","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-10-13","lesiones dolosas","na","na","no disponible","san gabriel","113","5:30","la vida y la integridad corporal","interior"
"2017-11-06","robo a casa habitacion","na","na","no disponible","zapotiltic","121","5:30","el patrimonio","interior"
"2017-11-24","abuso sexual infantil","na","na","no disponible","zapotlan el grande","23","5:30","la libertad y la seguridad sexual","interior"
"2017-11-03","lesiones dolosas","na","na","no disponible","tamazula de gordiano","85","5:30","la vida y la integridad corporal","interior"
"2017-11-09","violencia familiar","na","na","no disponible","zapotlan el grande","23","17:45","la familia","interior"
"2017-11-13","violencia familiar","na","na","no disponible","tuxpan","108","17:45","la familia","interior"
"2017-11-22","robo a vehiculos particulares","na","na","no disponible","san gabriel","113","17:45","el patrimonio","interior"
"2017-11-19","robo a casa habitacion","na","na","no disponible","zapotiltic","121","5:30","el patrimonio","interior"
"2017-11-21","abuso sexual infantil","na","na","no disponible","san gabriel","113","5:30","la libertad y la seguridad sexual","interior"
"2017-11-09","violencia familiar","na","na","no disponible","zapotlan el grande","23","17:45","la familia","interior"
"2017-11-09","robo a casa habitacion","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-11-21","violencia familiar","na","na","no disponible","tuxpan","108","17:45","la familia","interior"
"2017-12-12","lesiones dolosas","na","na","no disponible","tuxpan","108","5:30","la vida y la integridad corporal","interior"
"2017-12-14","robo a carga pesada","na","na","no disponible","toliman","99","5:30","el patrimonio","interior"
"2017-12-12","robo a negocio","na","na","no disponible","zapotiltic","121","17:45","el patrimonio","interior"
"2017-12-05","robo a negocio","na","na","no disponible","zapotiltic","121","5:30","el patrimonio","interior"
"2017-12-17","robo a vehiculos particulares","na","na","no disponible","gomez farias","79","5:30","el patrimonio","interior"
"2017-12-27","robo a casa habitacion","na","na","no disponible","toliman","99","17:45","el patrimonio","interior"
"2017-12-20","robo a casa habitacion","na","na","no disponible","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-12-18","robo a carga pesada","na","na","no disponible","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-06","robo de motocicleta","-103.464743","19.692512","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-25","robo a negocio","-103.46768","19.684089","francisco i madero","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-27","lesiones dolosas","-103.468518","19.696272","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-30","robo a casa habitacion","-103.471647","19.690331","constituyentes","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-25","robo de motocicleta","-103.465874","19.682533","bugambilias","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-04","robo de motocicleta","-103.418276","19.620212","proviposa","zapotiltic","121","5:30","el patrimonio","interior"
"2017-01-25","robo a vehiculos particulares","-103.480825","19.677739","union de colonos de ciudad guzman","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-13","robo a casa habitacion","-103.444226","19.639162","huescalapa","zapotiltic","121","5:30","el patrimonio","interior"
"2017-01-17","lesiones dolosas","-103.725425","19.637856","no disponible","san gabriel","113","17:45","la vida y la integridad corporal","interior"
"2017-01-31","homicidio doloso","-103.467321","19.703023","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-31","violencia familiar","-103.457063","19.72771","jose maria morelos","zapotlan el grande","23","5:30","la familia","interior"
"2017-01-24","robo a int de vehiculos","-103.460578","19.716758","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-23","robo a casa habitacion","-103.458713","19.709217","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-25","robo a casa habitacion","-103.469424","19.717145","compositores","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-02","robo a casa habitacion","-103.456877","19.700662","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-09","lesiones dolosas","-103.469199","19.791026","cruz roja","gomez farias","79","5:30","la vida y la integridad corporal","interior"
"2017-01-16","lesiones dolosas","-103.461174","19.703493","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-07","homicidio doloso","-103.513208","19.572319","los mazos","tuxpan","108","5:30","la vida y la integridad corporal","interior"
"2017-01-21","homicidio doloso","-103.253338","19.677135","tamazula de gordiano","tamazula de gordiano","85","5:30","la vida y la integridad corporal","interior"
"2017-01-09","lesiones dolosas","-103.122523","19.775875","la garita","tamazula de gordiano","85","5:30","la vida y la integridad corporal","interior"
"2017-01-25","robo a vehiculos particulares","-103.477405","19.692774","constituyentes","zapotlan el grande","23","17:45","el patrimonio","interior"
