"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-10-30","robo casa habitacion","na","na","no disponible","mazamitla","59","5:30","el patrimonio","interior"
"2017-10-09","abuso sexual infantil","na","na","no disponible","chapala","30","17:45","la libertad y la seguridad sexual","interior"
"2017-10-16","robo casa habitacion","na","na","no disponible","mazamitla","59","5:30","el patrimonio","interior"
"2017-10-10","lesiones dolosas","na","na","no disponible","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-10-02","robo a negocio","na","na","no disponible","jocotepec","50","5:30","el patrimonio","interior"
"2017-11-30","lesiones dolosas","na","na","no disponible","concepcion de buenos aires","26","17:45","la vida y la integridad corporal","interior"
"2017-11-14","robo a persona","na","na","no disponible","tizapan el alto","96","17:45","el patrimonio","interior"
"2017-11-13","robo a vehiculos particulares","na","na","no disponible","jocotepec","50","5:30","el patrimonio","interior"
"2017-11-16","violencia familiar","na","na","no disponible","chapala","30","5:30","la familia","interior"
"2017-11-15","lesiones dolosas","na","na","no disponible","tuxcueca","107","5:30","la vida y la integridad corporal","interior"
"2017-11-28","violencia familiar","na","na","no disponible","chapala","30","5:30","la familia","interior"
"2017-11-23","lesiones dolosas","na","na","no disponible","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-12-19","violencia familiar","na","na","no disponible","chapala","30","5:30","la familia","interior"
"2017-12-05","lesiones dolosas","na","na","no disponible","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-12-18","robo a vehiculos particulares","na","na","no disponible","mazamitla","59","5:30","el patrimonio","interior"
"2017-12-11","lesiones dolosas","na","na","no disponible","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-12-26","robo a negocio","na","na","no disponible","jocotepec","50","17:45","el patrimonio","interior"
"2017-12-07","robo a vehiculos particulares","na","na","no disponible","la manzanilla de la paz","57","5:30","el patrimonio","interior"
"2017-01-02","robo casa habitacion","-103.347671","20.28947","san juan cosala","jocotepec","50","17:45","el patrimonio","interior"
"2017-01-20","lesiones dolosas","-103.052177","20.15915","el panteon","tizapan el alto","96","5:30","la vida y la integridad corporal","interior"
"2017-01-11","lesiones dolosas","-103.023697","19.917694","mazamitla","mazamitla","59","17:45","la vida y la integridad corporal","interior"
"2017-01-27","robo a vehiculos particulares","-103.048653","20.157046","davalos flores","tizapan el alto","96","17:45","el patrimonio","interior"
"2017-01-25","robo casa habitacion","-103.18581","20.292142","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-01-16","lesiones dolosas","-103.330127","20.335624","las trojes","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-19","robo a negocio","-103.191008","20.288557","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-01-30","robo casa habitacion","-103.435153","20.281383","la loma","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-10","robo a vehiculos particulares","-103.241731","20.296988","san antonio tlayacapan","chapala","30","17:45","el patrimonio","interior"
"2017-01-02","robo casa habitacion","-103.34499","20.288172","san juan cosala","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-05","robo casa habitacion","-103.239835","20.293341","san antonio tlayacapan","chapala","30","5:30","el patrimonio","interior"
"2017-01-13","robo a vehiculos particulares","-103.191602","20.290277","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-01-09","robo a negocio","-103.184351","20.295819","las redes","chapala","30","17:45","el patrimonio","interior"
"2017-01-26","robo casa habitacion","-103.350518","20.292392","san juan cosala","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-30","robo a vehiculos particulares","-103.264342","20.302556","ajijic","chapala","30","17:45","el patrimonio","interior"
"2017-01-30","abuso sexual infantil","-103.196494","20.295893","tepehua","chapala","30","17:45","la libertad y la seguridad sexual","interior"
"2017-01-27","robo casa habitacion","-103.122091","20.392427","atotonilquillo","chapala","30","5:30","el patrimonio","interior"
"2017-01-30","lesiones dolosas","-103.429334","20.289478","hielera","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-11","lesiones dolosas","-103.047966","20.165487","lazaro cardenas y unidad","tizapan el alto","96","5:30","la vida y la integridad corporal","interior"
"2017-01-04","robo a negocio","-103.199614","20.304035","santa maria","chapala","30","17:45","el patrimonio","interior"
"2017-01-24","robo casa habitacion","-103.429529","20.288019","hielera","jocotepec","50","17:45","el patrimonio","interior"
"2017-01-27","robo a vehiculos particulares","-103.307846","20.196965","san luis soyatlan","tuxcueca","107","17:45","el patrimonio","interior"
"2017-01-18","violencia familiar","-103.436397","20.287765","anima sola","jocotepec","50","17:45","la familia","interior"
"2017-01-02","lesiones dolosas","-103.189489","20.292918","chapala centro","chapala","30","5:30","la vida y la integridad corporal","interior"
