"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-02-14","lesiones dolosas","-103.825162","20.358689","lazaro cardenas","cocula","24","5:30","la vida y la integridad corporal","interior"
"2017-02-14","lesiones dolosas","-103.851098","20.568379","buenavista","san martin hidalgo","77","5:30","la vida y la integridad corporal","interior"
"2017-02-15","lesiones dolosas","-103.807223","20.452637","la sauceda","cocula","24","17:45","la vida y la integridad corporal","interior"
"2017-02-02","robo a persona","-103.747949","20.46982","el barro","villa corona","114","17:45","el patrimonio","interior"
"2017-02-14","robo a vehiculos particulares","-103.913739","20.436792","el tepehuaje de morelos","san martin hidalgo","77","5:30","el patrimonio","interior"
"2017-02-24","abuso sexual infantil","-103.749123","20.470434","el barro","villa corona","114","5:30","la libertad y la seguridad sexual","interior"
"2017-02-02","violencia familiar","-103.533911","20.317025","san marcos evangelista","zacoalco de torres","119","5:30","la familia","interior"
"2017-02-13","robo a casa habitacion","-103.858322","20.48041","estanzuela","cocula","24","5:30","el patrimonio","interior"
"2017-02-12","robo de motocicleta","-103.821716","20.370908","san juan","cocula","24","5:30","el patrimonio","interior"
"2017-02-24","abuso sexual infantil","-103.638263","20.435686","bellavista","acatlan de juarez","2","5:30","la libertad y la seguridad sexual","interior"
"2017-02-10","robo a vehiculos particulares","-103.584125","20.232327","emiliano zapata","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-02-13","robo de motocicleta","-103.911392","20.390346","san isidro palo verde","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-02-01","violencia familiar","-103.60575300000001","19.880938","la candelaria","sayula","82","17:45","la familia","interior"
"2017-02-03","robo a casa habitacion","-103.601926","20.425424","la hierbabuena sur","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-02-21","lesiones dolosas","-103.599447","20.426091","la hierbabuena sur","acatlan de juarez","2","5:30","la vida y la integridad corporal","interior"
"2017-02-23","violencia familiar","-103.543855","19.871859","usmajac","sayula","82","17:45","la familia","interior"
"2017-02-14","violencia familiar","-103.81574","20.378167","lomas de cocula","cocula","24","17:45","la familia","interior"
"2017-02-16","lesiones dolosas","-103.59945","20.426088","la hierbabuena sur","acatlan de juarez","2","5:30","la vida y la integridad corporal","interior"
"2017-02-23","robo a casa habitacion","-103.601563","19.881709","centro historico","sayula","82","5:30","el patrimonio","interior"
"2017-02-07","violencia familiar","-103.641573","19.989795","tepec","amacueca","4","17:45","la familia","interior"
"2017-02-08","robo a vehiculos particulares","-103.660808","20.415416","villa corona centro","villa corona","114","5:30","el patrimonio","interior"
"2017-02-21","robo a vehiculos particulares","-103.450743","19.910563","union de guadalupe","atoyac","14","17:45","el patrimonio","interior"
"2017-02-07","robo a vehiculos particulares","-103.604082","19.873308","belisario dominguez","sayula","82","5:30","el patrimonio","interior"
"2017-02-08","robo a vehiculos particulares","-103.608219","20.41728","el plan","acatlan de juarez","2","5:30","el patrimonio","interior"
