fecha,delito,x,y,colonia,municipio,clave_mun,hora,bien_afectado,zona_geografica
07/03/2020,Violencia familiar,-104.3649522,19.77131899,CENTRO,Autlán de Navarro,15,N.D.,La familia,Interior
07/03/2020,Violencia familiar,-104.3763346,19.7715713,LA PRIMAVERA,Autlán de Navarro,15,N.D.,La familia,Interior
09/03/2020,Violencia familiar,-104.3680163,19.75236639,EJIDAL,Autlán de Navarro,15,16:30,La familia,Interior
10/03/2020,Violencia familiar,-104.3613702,19.76528681,MAGISTERIAL,Autlán de Navarro,15,23:00,La familia,Interior
13/03/2020,Violencia familiar,-104.3745951,20.12138838,NO DISPONIBLE,Ayutla,17,08:00,La familia,Interior
10/01/2020,Violencia familiar,-104.3154048,19.76447527,NO DISPONIBLE,Autlán de Navarro,15,01:00,La familia,Interior
17/03/2020,Violencia familiar,-104.3653966,19.78804441,FCO SILVA ROMERO (MADERERA),Autlán de Navarro,15,15:28,La familia,Interior
21/03/2020,Violencia familiar,-104.3760734,19.75836809,OJUELOS LAS VILLAS,Autlán de Navarro,15,22:40,La familia,Interior
23/03/2020,Violencia familiar,-104.3741455,19.77298303,CENTRO,Autlán de Navarro,15,19:00,La familia,Interior
26/03/2020,Violencia familiar,-104.369014,19.78621798,PINTORES SUR,Autlán de Navarro,15,11:30,La familia,Interior
29/03/2020,Violencia familiar,-104.097824,20.08485592,CENTRO,Juchitlán,52,N.D.,La familia,Interior
01/04/2020,Violencia familiar,-104.2169732,19.80492298,CENTRO,El Grullo,37,17:15,La familia,Interior
10/01/2020,Violencia familiar,-104.1514201,19.8241648,CENTRO,El Limón,54,08:30,La familia,Interior
02/04/2020,Violencia familiar,-104.2115256,19.80403521,CENTRO,El Grullo,37,N.D.,La familia,Interior
06/04/2020,Violencia familiar,-104.2055471,19.80258104,ORIENTE SEGUNDA SECCION,El Grullo,37,N.D.,La familia,Interior
06/04/2020,Violencia familiar,-104.2111684,19.80653953,POCITO SANTO,El Grullo,37,17:00,La familia,Interior
06/04/2020,Violencia familiar,-104.3741348,19.76121078,CAMICHINES,Autlán de Navarro,15,01:00,La familia,Interior
07/04/2020,Violencia familiar,-104.3673657,19.75858415,EJIDAL,Autlán de Navarro,15,03:30,La familia,Interior
11/04/2020,Violencia familiar,-104.2459747,20.04556938,NO DISPONIBLE,Unión de Tula,110,11:46,La familia,Interior
13/04/2020,Violencia familiar,-104.2156893,19.82697655,NO DISPONIBLE,El Grullo,37,22:20,La familia,Interior
13/04/2020,Violencia familiar,-104.1622285,19.82850403,CENTRO,El Limón,54,13:00,La familia,Interior
13/01/2020,Violencia familiar,-104.0551721,20.20234825,CENTRO,Tecolotlán,88,N.D.,La familia,Interior
18/04/2020,Violencia familiar,-104.3649597,19.77131445,CENTRO,Autlán de Navarro,15,N.D.,La familia,Interior
20/04/2020,Violencia familiar,-104.3244894,19.67296679,AHUACAPAN,Autlán de Navarro,15,N.D.,La familia,Interior
14/01/2020,Violencia familiar,-104.3441063,20.12409188,CENTRO,Ayutla,17,10:00,La familia,Interior
22/04/2020,Violencia familiar,-104.2169732,19.80492298,CENTRO,El Grullo,37,N.D.,La familia,Interior
27/04/2020,Violencia familiar,-104.3741208,19.76841824,CENTRO,Autlán de Navarro,15,N.D.,La familia,Interior
30/04/2020,Violencia familiar,-104.2721057,19.9610666,SANTA CECILIA,Unión de Tula,110,N.D.,La familia,Interior
02/05/2020,Violencia familiar,-104.3532014,19.75190715,NO DISPONIBLE,Autlán de Navarro,15,N.D.,La familia,Interior
04/05/2020,Violencia familiar,-104.3710052,19.77490832,CENTRO,Autlán de Navarro,15,N.D.,La familia,Interior
04/05/2020,Violencia familiar,-104.2211479,19.81050573,DEL ALAMO,El Grullo,37,18:00,La familia,Interior
05/05/2020,Violencia familiar,-104.3668549,19.76770333,CENTRO,Autlán de Navarro,15,13:00,La familia,Interior
05/05/2020,Violencia familiar,-104.3576711,19.76787265,AUTLAN DE NAVARRO,Autlán de Navarro,15,N.D.,La familia,Interior
06/05/2020,Violencia familiar,-104.2204987,19.79927689,LA QUINTA,El Grullo,37,N.D.,La familia,Interior
07/05/2020,Violencia familiar,-104.3655619,19.78356457,LOS ARQUITOS,Autlán de Navarro,15,N.D.,La familia,Interior
08/05/2020,Violencia familiar,-104.2521063,20.08789083,SAN CLEMENTE,Unión de Tula,110,15:30,La familia,Interior
08/05/2020,Violencia familiar,-104.1645201,19.90531817,EJUTLA,Ejutla,34,02:15,La familia,Interior
18/01/2020,Violencia familiar,-104.3593654,19.76721742,JARDINES DE AUTLAN 2,Autlán de Navarro,15,N.D.,La familia,Interior
12/05/2020,Violencia familiar,-104.2255664,19.80728053,SANTA CECILIA,El Grullo,37,N.D.,La familia,Interior
13/05/2020,Violencia familiar,-104.2164192,19.79959797,DEL SUR,El Grullo,37,N.D.,La familia,Interior
14/05/2020,Violencia familiar,-104.2740595,19.94860225,LA UNIDAD,Unión de Tula,110,21:40,La familia,Interior
15/05/2020,Violencia familiar,-104.2938266,19.76952339,EL MENTIDERO,Autlán de Navarro,15,N.D.,La familia,Interior
15/05/2020,Violencia familiar,-104.3546195,19.75581286,AUTLAN DE NAVARRO,Autlán de Navarro,15,N.D.,La familia,Interior
16/05/2020,Violencia familiar,-104.2615911,19.95406088,LA LOMA,Unión de Tula,110,N.D.,La familia,Interior
18/05/2020,Violencia familiar,-104.3626349,19.76685071,LA ALAMEDA,Autlán de Navarro,15,N.D.,La familia,Interior
18/05/2020,Violencia familiar,-103.9736757,20.20568649,TAMAZULITA,Tecolotlán,88,21:00,La familia,Interior
18/05/2020,Violencia familiar,-104.2229356,19.8057318,SANTA CECILIA,El Grullo,37,N.D.,La familia,Interior
19/05/2020,Violencia familiar,-104.2530053,20.08681009,SAN CLEMENTE,Unión de Tula,110,18:42,La familia,Interior
20/05/2020,Violencia familiar,-104.3697564,19.7634339,LLANOS DEL COAJINQUE,Autlán de Navarro,15,14:00,La familia,Interior
19/01/2020,Violencia familiar,-104.3790678,19.76460792,ECHEVERRIA,Autlán de Navarro,15,18:30,La familia,Interior
22/05/2020,Violencia familiar,-104.3625204,19.7470654,CERRO COLORADO 2DA SECC,Autlán de Navarro,15,16:15,La familia,Interior
20/01/2020,Violencia familiar,-104.2163055,19.80574461,CENTRO,El Grullo,37,17:00,La familia,Interior
26/05/2020,Violencia familiar,-104.3686337,19.76347197,LLANOS DEL COAJINQUE,Autlán de Navarro,15,12:15,La familia,Interior
29/05/2020,Violencia familiar,-104.2938266,19.76952339,EL MENTIDERO,Autlán de Navarro,15,18:00,La familia,Interior
01/06/2020,Violencia familiar,-104.3703109,19.76875788,CENTRO,Autlán de Navarro,15,18:30,La familia,Interior
01/06/2020,Violencia familiar,-104.3522433,19.79714973,MARCELINO GARCIA BARRAGAN (AZUCARERA),Autlán de Navarro,15,13:30,La familia,Interior
02/06/2020,Violencia familiar,-104.2169732,19.80492298,CENTRO,El Grullo,37,23:30,La familia,Interior
03/06/2020,Violencia familiar,-104.361081,19.74737264,VALLE DEL VERGEL,Autlán de Navarro,15,N.D.,La familia,Interior
05/06/2020,Violencia familiar,-104.3691497,19.7703001,CENTRO,Autlán de Navarro,15,N.D.,La familia,Interior
05/06/2020,Violencia familiar,-104.2184592,19.81173839,CENTRO,El Grullo,37,N.D.,La familia,Interior
20/01/2020,Violencia familiar,-104.3525535,19.76860001,JARDINES DE AUTLAN 2,Autlán de Navarro,15,N.D.,La familia,Interior
05/06/2020,Violencia familiar,-104.212902,20.14166447,SANTO DOMINGO,Tenamaxtlán,90,N.D.,La familia,Interior
10/06/2020,Violencia familiar,-104.3800293,19.75719941,COLINAS DEL SUR,Autlán de Navarro,15,10:00,La familia,Interior
11/06/2020,Violencia familiar,-104.3534717,19.75968291,AUTLAN DE NAVARRO,Autlán de Navarro,15,17:00,La familia,Interior
15/06/2020,Violencia familiar,-104.3693525,19.76022183,EJIDAL,Autlán de Navarro,15,15:00,La familia,Interior
15/06/2020,Violencia familiar,-104.3743684,19.75978222,CAMICHINES,Autlán de Navarro,15,14:57,La familia,Interior
15/06/2020,Violencia familiar,-104.368216,19.76001517,EJIDAL,Autlán de Navarro,15,N.D.,La familia,Interior
17/06/2020,Violencia familiar,-104.355237,19.72913554,NO DISPONIBLE,Autlán de Navarro,15,N.D.,La familia,Interior
19/06/2020,Violencia familiar,-104.3668195,19.7594405,CERRO COLORADO 2DA SECC,Autlán de Navarro,15,N.D.,La familia,Interior
22/06/2020,Violencia familiar,-104.366053,19.74931944,LOMA BONITA,Autlán de Navarro,15,08:00,La familia,Interior
26/06/2020,Violencia familiar,-104.3734759,19.76106974,CAMICHINES,Autlán de Navarro,15,N.D.,La familia,Interior
29/06/2020,Violencia familiar,-104.0560337,20.21360804,EL ALAMBRE,Tecolotlán,88,N.D.,La familia,Interior
29/06/2020,Violencia familiar,-104.3705224,19.77015378,CENTRO,Autlán de Navarro,15,12:31,La familia,Interior
03/07/2020,Violencia familiar,-103.9731261,20.20451222,TAMAZULITA,Tecolotlán,88,23:00,La familia,Interior
06/07/2020,Violencia familiar,-104.3154048,19.76447527,NO DISPONIBLE,Autlán de Navarro,15,14:00,La familia,Interior
06/07/2020,Violencia familiar,-104.2938266,19.76952339,EL MENTIDERO,Autlán de Navarro,15,19:00,La familia,Interior
06/07/2020,Violencia familiar,-104.2167586,19.80556264,CENTRO,El Grullo,37,17:00,La familia,Interior
10/07/2020,Violencia familiar,-104.375089,19.75976162,SUAVE PATRIA,Autlán de Navarro,15,15:00,La familia,Interior
13/07/2020,Violencia familiar,-104.0398344,20.19779156,LA VIRGEN,Tecolotlán,88,16:00,La familia,Interior
24/01/2020,Violencia familiar,-104.2035717,20.09270612,SAN AGUSTIN,Unión de Tula,110,12:27,La familia,Interior
14/07/2020,Violencia familiar,-104.2696078,19.95493911,EL ESPINAZO,Unión de Tula,110,11:00,La familia,Interior
14/07/2020,Violencia familiar,-104.3662331,19.74800318,LOMA BONITA,Autlán de Navarro,15,09:30,La familia,Interior
16/07/2020,Violencia familiar,-104.0929297,20.0806443,CENTRO,Juchitlán,52,13:15,La familia,Interior
17/07/2020,Violencia familiar,-104.3735285,19.76730479,CENTRO,Autlán de Navarro,15,14:00,La familia,Interior
24/01/2020,Violencia familiar,-104.3618542,19.77404357,CENTRO,Autlán de Navarro,15,17:30,La familia,Interior
20/07/2020,Violencia familiar,-104.3685915,19.75850371,EJIDAL,Autlán de Navarro,15,20:30,La familia,Interior
20/07/2020,Violencia familiar,-104.3491297,20.13668012,LA GAVILANA,Ayutla,17,17:30,La familia,Interior
25/01/2020,Violencia familiar,-104.0385766,20.19898651,CRUZ VERDE,Tecolotlán,88,19:00,La familia,Interior
20/07/2020,Violencia familiar,-104.366705,19.75865599,CERRO COLORADO 2DA SECC,Autlán de Navarro,15,12:33,La familia,Interior
21/07/2020,Violencia familiar,-104.377125,19.76891944,IPEVI,Autlán de Navarro,15,12:00,La familia,Interior
23/07/2020,Violencia familiar,-104.3632471,19.7867246,PINTORES,Autlán de Navarro,15,23:00,La familia,Interior
24/07/2020,Violencia familiar,-104.3610715,19.74738074,VALLE DEL VERGEL,Autlán de Navarro,15,16:20,La familia,Interior
27/07/2020,Violencia familiar,-103.982261,19.70092942,CENTRO,Tuxcacuesco,106,19:00,La familia,Interior
27/07/2020,Violencia familiar,-103.9334123,19.67331092,SAN MIGUEL,Tuxcacuesco,106,01:30,La familia,Interior
27/07/2020,Violencia familiar,-104.3662331,19.74800318,LOMA BONITA,Autlán de Navarro,15,22:00,La familia,Interior
28/07/2020,Violencia familiar,-104.3754392,19.75826685,OJUELOS LAS VILLAS,Autlán de Navarro,15,12:36,La familia,Interior
28/07/2020,Violencia familiar,-104.3747277,19.76178356,CAMICHINES,Autlán de Navarro,15,00:30,La familia,Interior
28/07/2020,Violencia familiar,-104.2051087,20.09246795,SAN AGUSTIN,Unión de Tula,110,20:00,La familia,Interior
28/07/2020,Violencia familiar,-104.3788366,19.75873,LOMAS DEL AIRE,Autlán de Navarro,15,20:00,La familia,Interior
29/07/2020,Violencia familiar,-104.0521358,20.20563426,CENTRO,Tecolotlán,88,22:00,La familia,Interior
30/07/2020,Violencia familiar,-104.3635573,19.77898374,CENTRO,Autlán de Navarro,15,08:00,La familia,Interior
01/08/2020,Violencia familiar,-104.1597916,19.83107501,CENTRO,El Limón,54,12:20,La familia,Interior
02/08/2020,Violencia familiar,-104.3682837,19.77335233,CENTRO,Autlán de Navarro,15,22:31,La familia,Interior
25/02/2020,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Unión de Tula,110,17:00,La libertad y la seguridad sexual,Interior
01/06/2020,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,N.D.,La libertad y la seguridad sexual,Interior
18/11/2020,Feminicidio,NA,NA,NO DISPONIBLE,Tenamaxtlán,90,N.D.,La vida y la integridad corporal,Interior
04/11/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Tecolotlán,88,00:00,La vida y la integridad corporal,Interior
28/01/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,El Grullo,37,06:30,La vida y la integridad corporal,Interior
29/09/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,18:00,La vida y la integridad corporal,Interior
21/10/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,01:00,La vida y la integridad corporal,Interior
24/11/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,15:00,La vida y la integridad corporal,Interior
07/12/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,09:00,La vida y la integridad corporal,Interior
19/04/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,N.D.,La vida y la integridad corporal,Interior
21/01/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,17:20,La vida y la integridad corporal,Interior
23/07/2020,Lesiones dolosas,NA,NA,NO DISPONIBLE,Unión de Tula,110,19:00,La vida y la integridad corporal,Interior
24/09/2020,Robo a negocio,NA,NA,NO DISPONIBLE,El Limón,54,N.D.,El patrimonio,Interior
15/07/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Tonaya,102,06:50,El patrimonio,Interior
08/04/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Juchitlán,52,17:40,El patrimonio,Interior
18/08/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,13:00,El patrimonio,Interior
22/11/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Juchitlán,52,20:00,El patrimonio,Interior
26/11/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Chiquilistlán,32,22:00,El patrimonio,Interior
14/12/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,19:00,El patrimonio,Interior
17/12/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,El Grullo,37,23:00,El patrimonio,Interior
24/05/2020,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Tecolotlán,88,N.D.,El patrimonio,Interior
01/05/2020,Robo a casa habitación,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,N.D.,El patrimonio,Interior
09/05/2020,Robo a casa habitación,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,06:00,El patrimonio,Interior
29/09/2020,Robo de motocicleta,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,11:00,El patrimonio,Interior
23/11/2020,Robo de motocicleta,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,08:00,El patrimonio,Interior
14/02/2020,Robo de motocicleta,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,N.D.,El patrimonio,Interior
05/03/2020,Robo de motocicleta,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,11:00,El patrimonio,Interior
11/04/2020,Robo de motocicleta,NA,NA,NO DISPONIBLE,El Limón,54,10:42,El patrimonio,Interior
20/01/2020,Violación,NA,NA,NO DISPONIBLE,Tenamaxtlán,90,N.D.,La libertad y la seguridad sexual,Interior
29/12/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Unión de Tula,110,18:30,La familia,Interior
21/08/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Ayutla,17,01:00,La familia,Interior
31/01/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,N.D.,La familia,Interior
19/11/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,20:15,La familia,Interior
18/02/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,16:00,La familia,Interior
14/01/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,06:00,La familia,Interior
15/01/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,12:00,La familia,Interior
06/05/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Autlán de Navarro,15,N.D.,La familia,Interior
08/05/2020,Violencia familiar,NA,NA,NO DISPONIBLE,Chiquilistlán,32,N.D.,La familia,Interior
27/01/2021,Abuso sexual infantil,-104.280723,20.30107772,SOYATLAN DEL ORO,Atengo,11,N.D.,La libertad y la seguridad sexual,Interior
15/10/2021,Abuso sexual infantil,-104.1549935,20.09460066,COLOTITLAN,Tenamaxtlán,90,02:00,La libertad y la seguridad sexual,Interior
23/04/2021,Abuso sexual infantil,-104.2543902,20.18971231,JUANACATLAN,Tenamaxtlán,90,N.D.,La libertad y la seguridad sexual,Interior
20/07/2021,Abuso sexual infantil,-104.2807491,20.30300447,SOYATLAN DEL ORO,Atengo,11,19:30,La libertad y la seguridad sexual,Interior
23/07/2021,Abuso sexual infantil,-104.2805389,20.30413121,SOYATLAN DEL ORO,Atengo,11,15:00,La libertad y la seguridad sexual,Interior
12/08/2021,Abuso sexual infantil,-104.3726776,19.78927217,EL TECOLOTE,Autlán de Navarro,15,19:22,La libertad y la seguridad sexual,Interior
