"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica","ID_municipio_unico"
"2017-06-15","Violencia familiar",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","La familia","Interior","MUN053"
"2017-06-13","Lesiones dolosas",NA,NA,"NO DISPONIBLE","San Juan de los Lagos",73,"17:45","La vida y la integridad corporal","Interior","MUN073"
"2017-06-05","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-06-08","Robo a int de vehículos",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-06-02","Robo a casa habitación",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","El patrimonio","Interior","MUN053"
"2017-06-06","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Ojuelos de Jalisco",64,"17:45","La vida y la integridad corporal","Interior","MUN064"
"2017-06-27","Robo a carga pesada",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-06-27","Robo de motocicleta",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","El patrimonio","Interior","MUN053"
"2017-06-20","Violencia familiar",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","La familia","Interior","MUN053"
"2017-06-26","Robo a casa habitación",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","El patrimonio","Interior","MUN053"
"2017-06-09","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-06-05","Robo a carga pesada",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","El patrimonio","Interior","MUN053"
"2017-06-02","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Encarnación de Díaz",35,"17:45","La vida y la integridad corporal","Interior","MUN035"
"2017-06-13","Violencia familiar",NA,NA,"NO DISPONIBLE","San Juan de los Lagos",73,"5:30","La familia","Interior","MUN073"
"2017-06-12","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Ojuelos de Jalisco",64,"17:45","La vida y la integridad corporal","Interior","MUN064"
"2017-06-03","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-07-16","Robo a persona",NA,NA,"NO DISPONIBLE","Teocaltiche",91,"17:45","El patrimonio","Interior","MUN091"
"2017-07-18","Robo de motocicleta",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
