"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2023-03-16","Abuso sexual infantil",-104.64195183918473,19.480653546359655,"CENTRO","La Huerta",43,"16:00","La libertad y la seguridad sexual","Interior"
"2023-01-05","Abuso sexual infantil",-105.24940312934297,19.7719502527552,"CAMPO ACOSTA","Tomatlán",100,"23:00","La libertad y la seguridad sexual","Interior"
"2023-03-14","Abuso sexual infantil",-105.24476722411268,19.94334006568964,"CENTRO","Tomatlán",100,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-06-26","Abuso sexual infantil",-104.92487112356821,19.959155276911776,"NO DISPONIBLE","Tomatlán",100,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-07-24","Abuso sexual infantil",-104.63236072501005,19.880838924128795,"PABELO","Villa Purificación",68,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-03-06","Abuso sexual infantil",-104.57557005823605,19.241269084917835,"MIRA FLORES","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-06-07","Abuso sexual infantil",-104.55569171298954,19.237156512418814,"CENTRO","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-06-19","Abuso sexual infantil",-104.70073784657282,19.223190376386366,"VILLA OBREGON","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-02-03","Abuso sexual infantil",-104.56455463506704,19.239777370928252,"CENTRO","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-02-20","Abuso sexual infantil",-104.55250705763702,19.242054618207625,"CENTRO","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-12-21","Abuso sexual infantil",-105.07655723858647,20.07164019953805,"NO DISPONIBLE","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-08-01","Abuso sexual infantil",-104.56002151626336,19.241718936984896,"CENTRO","Cihuatlán",22,"02:40","La libertad y la seguridad sexual","Interior"
"2023-08-18","Abuso sexual infantil",-105.12766518172408,19.970261745084546,"NO DISPONIBLE","Tomatlán",100,"11:00","La libertad y la seguridad sexual","Interior"
"2023-07-26","Abuso sexual infantil",-104.96630997591417,19.38763348829621,"EMILIANO ZAPATA","La Huerta",43,"17:00","La libertad y la seguridad sexual","Interior"
"2023-01-31","Abuso sexual infantil",-104.61150779931249,19.476707142704157,"NO DISPONIBLE","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-05-24","Abuso sexual infantil",-104.4768542315423,19.55273094999822,"PIEDRA PESADA","Casimiro Castillo",21,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-06-20","Abuso sexual infantil",-104.70067097014739,19.231171526371682,"NO DISPONIBLE","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-10-23","Abuso sexual infantil",-104.56428315167658,19.48983351877717,"LA CONCEPCION","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-12-22","Abuso sexual infantil",-105.25105209151604,19.9415239584675,"CENTRO","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-12-28","Abuso sexual infantil",-105.24940312934297,19.7719502527552,"CAMPO ACOSTA","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-12-07","Abuso sexual infantil",-105.07043064221,19.60450426020189,"JUAN GIL PRECIADO","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-09-14","Abuso sexual infantil",-105.1844804473877,19.67917560235352,"JOSE MARIA MORELOS","Tomatlán",100,"00:10","La libertad y la seguridad sexual","Interior"
"2023-10-11","Abuso sexual infantil",-104.60513445933019,19.721736927504935,"CENTRO","Villa Purificación",68,"01:00","La libertad y la seguridad sexual","Interior"
"2023-03-08","Abuso sexual infantil",-105.30306555141172,20.065605548736553,"TEQUESQUITE","Tomatlán",100,"09:00","La libertad y la seguridad sexual","Interior"
"2023-05-23","Abuso sexual infantil",-104.57064373688566,19.242748380437245,"CENTRO","Cihuatlán",22,"10:00","La libertad y la seguridad sexual","Interior"
"2023-01-05","Abuso sexual infantil",-104.53405425775067,19.626093920093975,"LO ARADO","Casimiro Castillo",21,"17:30","La libertad y la seguridad sexual","Interior"
"2023-03-08","Abuso sexual infantil",-105.250091976666,19.772628139562833,"CAMPO ACOSTA","Tomatlán",100,"22:30","La libertad y la seguridad sexual","Interior"
"2023-03-29","Abuso sexual infantil",-104.78747889708279,19.28556738909569,"LA MANZANILLA","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-04-12","Abuso sexual infantil",-104.68554237004993,19.23077040026012,"JALUCO","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-08-10","Abuso sexual infantil",-104.64914342661467,19.488638137383678,"PUERTA DEL CEDRO","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-11-13","Abuso sexual infantil",-104.44091272281217,19.59796629966098,"CASIMIRO CASTILLO","Casimiro Castillo",21,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-11-17","Abuso sexual infantil",-104.69530081527044,19.22265327012431,"VILLA OBREGON","Cihuatlán",22,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-12-26","Abuso sexual infantil",-104.87493961346769,20.036019371186633,"LLANO GRANDE","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-12-27","Abuso sexual infantil",-105.2996111258099,20.065883166961314,"TEQUESQUITE","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-05-28","Abuso sexual infantil",-105.24940312934297,19.7719502527552,"CAMPO ACOSTA","Tomatlán",100,"14:00","La libertad y la seguridad sexual","Interior"
"2023-08-01","Abuso sexual infantil",-104.44489959113768,19.60958308477777,"LA RESOLANA","Casimiro Castillo",21,"21:00","La libertad y la seguridad sexual","Interior"
"2023-02-21","Abuso sexual infantil",-104.69611304687996,19.218906551156557,"VILLA OBREGON","Cihuatlán",22,"22:45","La libertad y la seguridad sexual","Interior"
"2023-10-02","Abuso sexual infantil",-104.68123076916525,19.397267726463788,"NO DISPONIBLE","La Huerta",43,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-11-13","Abuso sexual infantil",-104.69317119422402,19.237282192638883,"RANCHO PINAL VILLA","Cihuatlán",22,"20:30","La libertad y la seguridad sexual","Interior"
"2023-11-10","Abuso sexual infantil",-104.49318460042832,19.661417773040498,"NO DISPONIBLE","Casimiro Castillo",21,"00:00","La libertad y la seguridad sexual","Interior"
"2023-05-05","Abuso sexual infantil",-104.55485291373455,19.244144685584185,"CENTRO","Cihuatlán",22,"02:20","La libertad y la seguridad sexual","Interior"
"2023-10-20","Abuso sexual infantil",-104.1256837587544,19.47533914001202,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"03:00","La libertad y la seguridad sexual","Interior"
