fecha,delito,x,y,colonia,municipio,clave_mun,hora,bien_afectado,zona_geografica,ID_municipio_unico
23/01/2019,Robo de motocicleta,-103.525011,21.976615,CENTRO,Totatiche,104,N.D.,El patrimonio,Interior,ENT14MUN104
25/05/2019,Violación,-103.2749691,22.11327768,SOYATITLAN,Colotlán,25,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN025
09/12/2019,Violación,-104.1224093,21.79374435,NO DISPONIBLE,Bolaños,19,19:30,La libertad y la seguridad sexual,Interior,ENT14MUN019
15/01/2019,Violencia familiar,-103.5144518,21.85717919,NO DISPONIBLE,Totatiche,104,N.D.,La familia,Interior,ENT14MUN104
22/01/2019,Violencia familiar,-103.2810604,22.10342923,ACAPONETA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
22/01/2019,Violencia familiar,-103.2722722,22.10679027,NUEVO TLAXCALA 2,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
24/01/2019,Violencia familiar,-103.2749691,22.11327768,SOYATITLAN,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
05/02/2019,Violencia familiar,-104.0636302,22.08019312,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
13/02/2019,Violencia familiar,-103.2560604,22.10996235,LOMAS DE LA CRUZ,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
04/03/2019,Violencia familiar,-103.8985409,22.62834389,CENTRO,Huejuquilla el Alto,42,N.D.,La familia,Interior,ENT14MUN042
08/03/2019,Violencia familiar,-103.2602055,22.11331139,ALTO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
12/03/2019,Violencia familiar,-103.2772379,22.10489107,ACAPONETA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
21/03/2019,Violencia familiar,-103.2068671,22.36683804,DE LOS PEREZ,Huejucar,41,N.D.,La familia,Interior,ENT14MUN041
25/03/2019,Violencia familiar,-103.2607902,22.12311795,CHIHUAHUA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
17/04/2019,Violencia familiar,-103.8142931,21.67926665,DEL CANTERO,San Martín de Bolaños,76,N.D.,La familia,Interior,ENT14MUN076
24/04/2019,Violencia familiar,-103.5944217,21.98521807,CENTRO,Villa Guerrero,115,N.D.,La familia,Interior,ENT14MUN115
29/04/2019,Violencia familiar,-103.7303637,22.38826753,CENTRO,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
29/04/2019,Violencia familiar,-103.7292583,22.39127295,EL VALLADO SUR,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
02/05/2019,Violencia familiar,-104.0611464,22.21852871,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
03/05/2019,Violencia familiar,-103.2722702,22.11004197,DE LA PIEDRA CHINA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
04/05/2019,Violencia familiar,-103.253914,22.09691056,NO DISPONIBLE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
06/05/2019,Violencia familiar,-103.5287031,21.98700947,NO DISPONIBLE,Totatiche,104,N.D.,La familia,Interior,ENT14MUN104
16/05/2019,Violencia familiar,-103.262101,22.11126111,LOMAS DE ORIENTE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
19/05/2019,Violencia familiar,-103.2629856,22.11602823,CHIHUAHUA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
21/05/2019,Violencia familiar,-103.2279352,22.1835044,DE TAPIAS,Santa María de los Angeles,81,N.D.,La familia,Interior,ENT14MUN081
21/05/2019,Violencia familiar,-104.1200289,22.14352046,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
31/05/2019,Violencia familiar,-103.2127876,22.35837001,CENTRO,Huejucar,41,N.D.,La familia,Interior,ENT14MUN041
03/06/2019,Violencia familiar,-103.2729107,22.1099728,DE LA PIEDRA CHINA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
03/06/2019,Violencia familiar,-103.2691508,22.11516557,CENTRO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
04/06/2019,Violencia familiar,-103.2140044,22.3538962,LAS HUERTAS,Huejucar,41,N.D.,La familia,Interior,ENT14MUN041
07/06/2019,Violencia familiar,-103.2687168,22.11503514,CENTRO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
09/07/2019,Violencia familiar,-103.9001524,22.62933901,EL SERAFIN,Huejuquilla el Alto,42,N.D.,La familia,Interior,ENT14MUN042
11/07/2019,Violencia familiar,-103.5083403,21.87745432,NO DISPONIBLE,Totatiche,104,N.D.,La familia,Interior,ENT14MUN104
24/07/2019,Violencia familiar,-103.2696716,22.11417379,CENTRO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
24/07/2019,Violencia familiar,-103.6633724,22.35494078,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
26/07/2019,Violencia familiar,-103.595931,21.98697153,DE LA ROSA,Villa Guerrero,115,N.D.,La familia,Interior,ENT14MUN115
26/07/2019,Violencia familiar,-103.927687,22.37167335,TENZOMPA,Huejuquilla el Alto,42,N.D.,La familia,Interior,ENT14MUN042
26/07/2019,Violencia familiar,-103.2681843,22.1210115,TOCHOPA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
01/08/2019,Violencia familiar,-103.2569465,22.11117997,LOMAS DE LA CRUZ,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
02/08/2019,Violencia familiar,-103.8164904,21.68133155,BLANCO,San Martín de Bolaños,76,N.D.,La familia,Interior,ENT14MUN076
05/08/2019,Violencia familiar,-103.2648295,22.10908918,DE LA PIEDRA CHINA ORIENTE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
22/08/2019,Violencia familiar,-103.8967481,22.62632909,CENTRO,Huejuquilla el Alto,42,N.D.,La familia,Interior,ENT14MUN042
28/08/2019,Violencia familiar,-103.895834,22.62930577,TEMACHACO,Huejuquilla el Alto,42,N.D.,La familia,Interior,ENT14MUN042
09/09/2019,Violencia familiar,-103.2663351,22.12195499,TOCHOPA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
11/09/2019,Violencia familiar,-103.27111,22.110745,DE LA PIEDRA CHINA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
12/09/2019,Violencia familiar,-103.2711713,22.11192958,DE LA PIEDRA CHINA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
25/09/2019,Violencia familiar,-103.439377,21.92903428,LA PROVIDENCIA,Totatiche,104,N.D.,La familia,Interior,ENT14MUN104
29/09/2019,Violencia familiar,-103.2662809,22.12786239,LA CANTERA,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
11/10/2019,Violencia familiar,-103.25746,22.11322717,LOMAS DE LA CRUZ,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
15/10/2019,Violencia familiar,-103.2792626,22.10526083,ACAPONETA,Colotlán,25,22:40,La familia,Interior,ENT14MUN025
01/11/2019,Violencia familiar,-103.2614956,22.12484714,CHIHUAHUA,Colotlán,25,16:30,La familia,Interior,ENT14MUN025
13/11/2019,Violencia familiar,-103.4455069,21.92850749,LA CALZADA,Totatiche,104,N.D.,La familia,Interior,ENT14MUN104
18/11/2019,Violencia familiar,-103.2549617,22.11336435,LOMAS DE LA CRUZ,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
19/11/2019,Violencia familiar,-103.7812199,21.82973494,SAN JOSE,Bolaños,19,N.D.,La familia,Interior,ENT14MUN019
27/11/2019,Violencia familiar,-103.2693741,22.11477648,CENTRO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
10/12/2019,Violencia familiar,-103.0929424,22.21511012,HUACASCO,Santa María de los Angeles,81,19:00,La familia,Interior,ENT14MUN081
11/12/2019,Violencia familiar,-103.100315,22.21135913,HUACASCO,Santa María de los Angeles,81,19:00,La familia,Interior,ENT14MUN081
27/12/2019,Violencia familiar,-103.5915154,21.98244063,SAN FRANCISCO,Villa Guerrero,115,N.D.,La familia,Interior,ENT14MUN115
27/12/2019,Violencia familiar,-103.2679227,22.11461724,CENTRO,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
24/03/2019,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Bolaños,19,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN019
07/06/2019,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN025
27/06/2019,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Santa María de los Angeles,81,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN081
09/12/2019,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Colotlán,25,14:00,La libertad y la seguridad sexual,Interior,ENT14MUN025
13/04/2019,Homicidio doloso,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La vida y la integridad corporal,Interior,ENT14MUN025
16/06/2019,Homicidio doloso,NA,NA,NO DISPONIBLE,Totatiche,104,N.D.,La vida y la integridad corporal,Interior,ENT14MUN104
29/11/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Villa Guerrero,115,15:00,La vida y la integridad corporal,Interior,ENT14MUN115
21/08/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La vida y la integridad corporal,Interior,ENT14MUN025
25/03/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La vida y la integridad corporal,Interior,ENT14MUN025
28/05/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín de Bolaños,76,N.D.,La vida y la integridad corporal,Interior,ENT14MUN076
29/05/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
08/07/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La vida y la integridad corporal,Interior,ENT14MUN061
25/07/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La vida y la integridad corporal,Interior,ENT14MUN061
25/07/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
13/08/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín de Bolaños,76,N.D.,La vida y la integridad corporal,Interior,ENT14MUN076
04/11/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Huejuquilla el Alto,42,20:40,La vida y la integridad corporal,Interior,ENT14MUN042
19/11/2019,Lesiones dolosas,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La vida y la integridad corporal,Interior,ENT14MUN061
09/05/2019,Robo a negocio,NA,NA,NO DISPONIBLE,Chimaltitán,31,N.D.,El patrimonio,Interior,ENT14MUN031
22/08/2019,Robo a casa habitación,NA,NA,NO DISPONIBLE,Chimaltitán,31,N.D.,El patrimonio,Interior,ENT14MUN031
03/09/2019,Robo a casa habitación,NA,NA,NO DISPONIBLE,San Martín de Bolaños,76,N.D.,El patrimonio,Interior,ENT14MUN076
05/12/2019,Robo a casa habitación,NA,NA,NO DISPONIBLE,Huejuquilla el Alto,42,N.D.,El patrimonio,Interior,ENT14MUN042
30/12/2019,Robo a casa habitación,NA,NA,NO DISPONIBLE,Huejuquilla el Alto,42,09:00,El patrimonio,Interior,ENT14MUN042
16/07/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
27/02/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
29/04/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
07/08/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Colotlán,25,N.D.,La familia,Interior,ENT14MUN025
28/08/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Bolaños,19,N.D.,La familia,Interior,ENT14MUN019
09/10/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
28/10/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Mezquitic,61,N.D.,La familia,Interior,ENT14MUN061
08/11/2019,Violencia familiar,NA,NA,NO DISPONIBLE,Mezquitic,61,22:00,La familia,Interior,ENT14MUN061
10/10/2020,Abuso sexual infantil,-104.0430713,22.02242122,NO DISPONIBLE,Mezquitic,61,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN061
04/04/2020,Abuso sexual infantil,-103.6547412,21.99355601,NO DISPONIBLE,Villa Guerrero,115,18:20,La libertad y la seguridad sexual,Interior,ENT14MUN115
06/04/2020,Abuso sexual infantil,-103.1987565,22.17226216,NO DISPONIBLE,Santa María de los Angeles,81,21:00,La libertad y la seguridad sexual,Interior,ENT14MUN081
14/04/2020,Abuso sexual infantil,-103.9253416,22.61075647,NO DISPONIBLE,Huejuquilla el Alto,42,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN042
25/05/2020,Abuso sexual infantil,-103.2242052,22.29273606,NO DISPONIBLE,Huejucar,41,10:00,La libertad y la seguridad sexual,Interior,ENT14MUN041
27/05/2020,Abuso sexual infantil,-103.2150887,22.3570699,ATECONGO,Huejucar,41,17:30,La libertad y la seguridad sexual,Interior,ENT14MUN041
27/06/2020,Abuso sexual infantil,-103.8951949,22.63322827,LOS SAUCES,Huejuquilla el Alto,42,23:45,La libertad y la seguridad sexual,Interior,ENT14MUN042
12/07/2020,Abuso sexual infantil,-104.0636302,22.08019312,NO DISPONIBLE,Mezquitic,61,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN061
17/08/2020,Abuso sexual infantil,-103.2482089,22.13992283,SANTIAGO TLALTELOLCO,Colotlán,25,14:00,La libertad y la seguridad sexual,Interior,ENT14MUN025
19/08/2020,Abuso sexual infantil,-103.8979175,22.62753779,CENTRO,Huejuquilla el Alto,42,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN042
25/08/2020,Abuso sexual infantil,-103.2486394,22.11829538,LAS CANOAS,Colotlán,25,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN025
04/09/2020,Abuso sexual infantil,-103.9605492,21.80742726,NO DISPONIBLE,Bolaños,19,21:30,La libertad y la seguridad sexual,Interior,ENT14MUN019
12/11/2020,Abuso sexual infantil,-104.0636259,22.0801931,NO DISPONIBLE,Mezquitic,61,18:00,La libertad y la seguridad sexual,Interior,ENT14MUN061
30/11/2020,Abuso sexual infantil,-103.9664943,22.20314348,NO DISPONIBLE,Mezquitic,61,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN061
07/12/2020,Abuso sexual infantil,-103.5924094,21.98259158,PLACITA,Villa Guerrero,115,14:00,La libertad y la seguridad sexual,Interior,ENT14MUN115
18/12/2020,Abuso sexual infantil,-103.273712,22.11666438,SOYATITLAN,Colotlán,25,17:00,La libertad y la seguridad sexual,Interior,ENT14MUN025
23/02/2020,Abuso sexual infantil,-103.2228517,22.17995038,DE TAPIAS,Santa María de los Angeles,81,22:30,La libertad y la seguridad sexual,Interior,ENT14MUN081
11/03/2020,Abuso sexual infantil,-103.100315,22.21135913,HUACASCO,Santa María de los Angeles,81,16:00,La libertad y la seguridad sexual,Interior,ENT14MUN081
17/03/2020,Abuso sexual infantil,-103.262094,22.11215916,DE LA PIEDRA CHINA ORIENTE,Colotlán,25,16:30,La libertad y la seguridad sexual,Interior,ENT14MUN025
18/03/2020,Abuso sexual infantil,-104.113347,21.9860215,NO DISPONIBLE,Mezquitic,61,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN061
03/04/2020,Abuso sexual infantil,-103.9628412,22.65297587,NO DISPONIBLE,Huejuquilla el Alto,42,N.D.,La libertad y la seguridad sexual,Interior,ENT14MUN042
20/04/2020,Feminicidio,-104.109475,22.15463236,NO DISPONIBLE,Mezquitic,61,05:00,La vida y la integridad corporal,Interior,ENT14MUN061
10/03/2020,Feminicidio,-103.9897369,21.96881576,NO DISPONIBLE,Mezquitic,61,21:00,La vida y la integridad corporal,Interior,ENT14MUN061
09/04/2020,Homicidio doloso,-103.8283106,21.51188852,NO DISPONIBLE,San Martín de Bolaños,76,N.D.,La vida y la integridad corporal,Interior,ENT14MUN076
11/06/2020,Homicidio doloso,-103.3544626,21.93746347,NO DISPONIBLE,Totatiche,104,10:30,La vida y la integridad corporal,Interior,ENT14MUN104
16/09/2020,Homicidio doloso,-103.6364403,22.49466157,NO DISPONIBLE,Mezquitic,61,13:25,La vida y la integridad corporal,Interior,ENT14MUN061
10/10/2020,Homicidio doloso,-104.2408591,22.18879138,TANANA,Mezquitic,61,N.D.,La vida y la integridad corporal,Interior,ENT14MUN061
17/02/2020,Homicidio doloso,-103.9872346,21.99297741,NO DISPONIBLE,Mezquitic,61,01:08,La vida y la integridad corporal,Interior,ENT14MUN061
17/03/2020,Homicidio doloso,-103.348907,21.97413062,NO DISPONIBLE,Totatiche,104,22:30,La vida y la integridad corporal,Interior,ENT14MUN104
06/11/2020,Lesiones dolosas,-103.2043814,22.36490178,DE LOS PEREZ,Huejucar,41,N.D.,La vida y la integridad corporal,Interior,ENT14MUN041
15/04/2020,Lesiones dolosas,-104.0383553,22.05602779,NO DISPONIBLE,Mezquitic,61,N.D.,La vida y la integridad corporal,Interior,ENT14MUN061
20/04/2020,Lesiones dolosas,-103.2689748,22.12060344,TOCHOPA,Colotlán,25,17:00,La vida y la integridad corporal,Interior,ENT14MUN025
26/04/2020,Lesiones dolosas,-103.5260748,21.97631059,DEL REFUGIO,Totatiche,104,11:00,La vida y la integridad corporal,Interior,ENT14MUN104
28/04/2020,Lesiones dolosas,-103.2715605,22.11082966,DE LA PIEDRA CHINA,Colotlán,25,22:00,La vida y la integridad corporal,Interior,ENT14MUN025
18/05/2020,Lesiones dolosas,-103.2689733,22.12060457,TOCHOPA,Colotlán,25,01:45,La vida y la integridad corporal,Interior,ENT14MUN025
09/01/2020,Lesiones dolosas,-103.2297553,22.26301508,NO DISPONIBLE,Santa María de los Angeles,81,07:00,La vida y la integridad corporal,Interior,ENT14MUN081
24/05/2020,Lesiones dolosas,-103.7237484,22.38618465,EL VALLADO SUR,Mezquitic,61,10:20,La vida y la integridad corporal,Interior,ENT14MUN061
08/06/2020,Lesiones dolosas,-103.4464619,21.93012211,SAN JUAN,Totatiche,104,20:30,La vida y la integridad corporal,Interior,ENT14MUN104
15/06/2020,Lesiones dolosas,-103.2680381,22.11118936,DE LA PIEDRA CHINA ORIENTE,Colotlán,25,18:00,La vida y la integridad corporal,Interior,ENT14MUN025
14/07/2020,Lesiones dolosas,-103.7350227,22.04132858,NO DISPONIBLE,Villa Guerrero,115,23:00,La vida y la integridad corporal,Interior,ENT14MUN115
17/07/2020,Lesiones dolosas,-103.2670825,22.11451264,CENTRO,Colotlán,25,09:10,La vida y la integridad corporal,Interior,ENT14MUN025
27/07/2020,Lesiones dolosas,-103.2687077,22.11213824,CENTRO,Colotlán,25,02:00,La vida y la integridad corporal,Interior,ENT14MUN025
29/07/2020,Lesiones dolosas,-103.2686006,22.09954196,NUEVO TLAXCALA 2,Colotlán,25,16:30,La vida y la integridad corporal,Interior,ENT14MUN025
03/08/2020,Lesiones dolosas,-103.2695897,22.11445546,CENTRO,Colotlán,25,19:30,La vida y la integridad corporal,Interior,ENT14MUN025
04/08/2020,Lesiones dolosas,-103.2696716,22.11417379,CENTRO,Colotlán,25,10:30,La vida y la integridad corporal,Interior,ENT14MUN025
10/08/2020,Lesiones dolosas,-103.2494952,22.14005842,SANTIAGO TLALTELOLCO,Colotlán,25,21:00,La vida y la integridad corporal,Interior,ENT14MUN025
18/08/2020,Lesiones dolosas,-103.2638945,22.11737524,CHIHUAHUA,Colotlán,25,13:45,La vida y la integridad corporal,Interior,ENT14MUN025
19/08/2020,Lesiones dolosas,-103.2663588,22.11074013,DE LA PIEDRA CHINA ORIENTE,Colotlán,25,21:30,La vida y la integridad corporal,Interior,ENT14MUN025
20/08/2020,Lesiones dolosas,-103.26395,22.11732585,CHIHUAHUA,Colotlán,25,13:45,La vida y la integridad corporal,Interior,ENT14MUN025
03/09/2020,Lesiones dolosas,-103.253495,22.10550452,LAS GOLONDRINAS,Colotlán,25,23:00,La vida y la integridad corporal,Interior,ENT14MUN025
10/09/2020,Lesiones dolosas,-103.7350227,22.04132858,NO DISPONIBLE,Villa Guerrero,115,15:00,La vida y la integridad corporal,Interior,ENT14MUN115
17/09/2020,Lesiones dolosas,-103.5942501,21.98438724,CENTRO,Villa Guerrero,115,09:00,La vida y la integridad corporal,Interior,ENT14MUN115
08/10/2020,Lesiones dolosas,-104.1279223,21.79387422,NO DISPONIBLE,Bolaños,19,10:30,La vida y la integridad corporal,Interior,ENT14MUN019
14/10/2020,Lesiones dolosas,-103.895834,22.62930577,TEMACHACO,Huejuquilla el Alto,42,00:00,La vida y la integridad corporal,Interior,ENT14MUN042
15/10/2020,Lesiones dolosas,-103.2069549,22.36322811,CENTRO,Huejucar,41,10:00,La vida y la integridad corporal,Interior,ENT14MUN041
18/10/2020,Lesiones dolosas,-104.1133439,21.9860224,NO DISPONIBLE,Mezquitic,61,17:00,La vida y la integridad corporal,Interior,ENT14MUN061
03/11/2020,Lesiones dolosas,-103.895834,22.62930577,TEMACHACO,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
05/11/2020,Lesiones dolosas,-103.2515763,22.13808887,SANTIAGO TLALTELOLCO,Colotlán,25,18:30,La vida y la integridad corporal,Interior,ENT14MUN025
11/11/2020,Lesiones dolosas,-103.2666427,22.11286792,CENTRO,Colotlán,25,12:40,La vida y la integridad corporal,Interior,ENT14MUN025
11/11/2020,Lesiones dolosas,-103.2737881,22.10024893,NUEVO TLAXCALA 2,Colotlán,25,20:00,La vida y la integridad corporal,Interior,ENT14MUN025
18/11/2020,Lesiones dolosas,-104.1994766,22.16157083,NO DISPONIBLE,Mezquitic,61,18:00,La vida y la integridad corporal,Interior,ENT14MUN061
18/11/2020,Lesiones dolosas,-103.4438089,21.9299411,MAGALLANES,Totatiche,104,19:30,La vida y la integridad corporal,Interior,ENT14MUN104
19/11/2020,Lesiones dolosas,-103.2687732,22.1147801,CENTRO,Colotlán,25,02:00,La vida y la integridad corporal,Interior,ENT14MUN025
30/11/2020,Lesiones dolosas,-103.9001524,22.62933901,EL SERAFIN,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
01/12/2020,Lesiones dolosas,-103.8958851,22.62349974,LAS HUERTAS,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
02/12/2020,Lesiones dolosas,-104.2408591,22.18879138,TANANA,Mezquitic,61,16:00,La vida y la integridad corporal,Interior,ENT14MUN061
08/12/2020,Lesiones dolosas,-103.2569465,22.11117997,LOMAS DE LA CRUZ,Colotlán,25,13:30,La vida y la integridad corporal,Interior,ENT14MUN025
15/12/2020,Lesiones dolosas,-103.5936768,21.98578479,DE LA ROSA,Villa Guerrero,115,21:30,La vida y la integridad corporal,Interior,ENT14MUN115
21/12/2020,Lesiones dolosas,-103.8966811,22.62785958,CENTRO,Huejuquilla el Alto,42,N.D.,La vida y la integridad corporal,Interior,ENT14MUN042
30/12/2020,Lesiones dolosas,-103.2662809,22.12786239,LA CANTERA,Colotlán,25,19:30,La vida y la integridad corporal,Interior,ENT14MUN025
03/01/2020,Lesiones dolosas,-103.7727568,21.86489631,HUILACATITLAN,Bolaños,19,N.D.,La vida y la integridad corporal,Interior,ENT14MUN019
06/02/2020,Lesiones dolosas,-103.2681627,22.11356633,CENTRO,Colotlán,25,12:00,La vida y la integridad corporal,Interior,ENT14MUN025
07/02/2020,Lesiones dolosas,-103.265168,22.10882766,DE LA PIEDRA CHINA ORIENTE,Colotlán,25,11:30,La vida y la integridad corporal,Interior,ENT14MUN025
18/02/2020,Lesiones dolosas,-103.7742346,21.84662479,EL TEPEC,Bolaños,19,N.D.,La vida y la integridad corporal,Interior,ENT14MUN019
23/02/2020,Lesiones dolosas,-103.2697187,22.10596546,NUEVO TLAXCALA 2,Colotlán,25,00:20,La vida y la integridad corporal,Interior,ENT14MUN025
09/03/2020,Lesiones dolosas,-104.0369661,22.11185972,NO DISPONIBLE,Mezquitic,61,23:00,La vida y la integridad corporal,Interior,ENT14MUN061
04/05/2020,Robo a int de vehículos,-103.3758586,22.1068982,NO DISPONIBLE,Colotlán,25,03:00,El patrimonio,Interior,ENT14MUN025
16/12/2020,Robo a negocio,-103.255817,22.11271082,LOMAS DE LA CRUZ,Colotlán,25,20:45,El patrimonio,Interior,ENT14MUN025
08/06/2020,Robo a vehículos particulares,-103.9253416,22.61075647,NO DISPONIBLE,Huejuquilla el Alto,42,07:20,El patrimonio,Interior,ENT14MUN042
22/06/2020,Robo a vehículos particulares,-103.9008879,22.62098187,INDEPENDENCIA,Huejuquilla el Alto,42,00:40,El patrimonio,Interior,ENT14MUN042
04/08/2020,Robo a vehículos particulares,-103.3067074,22.32273434,NO DISPONIBLE,Huejucar,41,08:00,El patrimonio,Interior,ENT14MUN041
13/08/2020,Robo a vehículos particulares,-103.2452941,22.0102435,NO DISPONIBLE,Colotlán,25,14:00,El patrimonio,Interior,ENT14MUN025
15/09/2020,Robo a vehículos particulares,-103.3631927,21.95313772,NO DISPONIBLE,Totatiche,104,19:30,El patrimonio,Interior,ENT14MUN104
03/03/2020,Robo a vehículos particulares,-103.895834,22.62930577,TEMACHACO,Huejuquilla el Alto,42,13:20,El patrimonio,Interior,ENT14MUN042
03/03/2020,Robo a vehículos particulares,-103.8985961,22.6277224,CENTRO,Huejuquilla el Alto,42,N.D.,El patrimonio,Interior,ENT14MUN042
