"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica","ID_municipio_unico"
"2020-03-10","Abuso sexual infantil",-103.60002869149326,20.42740261649993,"LA RESOLANA","Acatlán de Juárez",2,"20:30","La libertad y la seguridad sexual","Interior","ENT14MUN002"
"2020-03-12","Abuso sexual infantil",-103.67183293200131,20.34904021544378,"ATOTONILCO EL BAJO","Villa Corona",114,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN114"
"2020-01-10","Abuso sexual infantil",-103.6414682655811,20.436329159501124,"BELLAVISTA","Acatlán de Juárez",2,"14:00","La libertad y la seguridad sexual","Interior","ENT14MUN002"
"2020-07-07","Abuso sexual infantil",-103.60136016479434,20.428575255433195,"LA RESOLANA","Acatlán de Juárez",2,"22:55","La libertad y la seguridad sexual","Interior","ENT14MUN002"
"2020-07-18","Abuso sexual infantil",-103.3837854557197,20.11506699681882,"NO DISPONIBLE","Teocuitatlán de Corona",92,"10:00","La libertad y la seguridad sexual","Interior","ENT14MUN092"
"2020-08-25","Abuso sexual infantil",-103.39283446270247,20.09995491351523,"EL GAVILAN","Teocuitatlán de Corona",92,"11:00","La libertad y la seguridad sexual","Interior","ENT14MUN092"
"2020-06-05","Abuso sexual infantil",-103.58797979725759,19.886553010386642,"EJERCITO","Sayula",82,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN082"
"2020-06-16","Abuso sexual infantil",-103.57130203101435,20.234224587925983,"LAS CEBOLLAS CENTRO","Zacoalco de Torres",119,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN119"
"2020-07-16","Abuso sexual infantil",-103.64293765971675,20.06227559102041,"NO DISPONIBLE","Tapalpa",86,"14:00","La libertad y la seguridad sexual","Interior","ENT14MUN086"
"2020-01-17","Abuso sexual infantil",-103.52830435901654,20.01159462224496,"JARDINES DE ATOYAC","Atoyac",14,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN014"
"2020-09-09","Abuso sexual infantil",-103.53969373266881,19.87108453622491,"USMAJAC","Sayula",82,"00:00","La libertad y la seguridad sexual","Interior","ENT14MUN082"
"2020-09-23","Abuso sexual infantil",-103.44897747789007,19.901228470240223,"NO DISPONIBLE","Atoyac",14,"00:23","La libertad y la seguridad sexual","Interior","ENT14MUN014"
"2020-09-30","Abuso sexual infantil",-103.5728699471167,20.222875470953948,"CRUZ VERDE","Zacoalco de Torres",119,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN119"
"2020-10-26","Abuso sexual infantil",-103.61122805480079,20.307303219593486,"GENERAL ANDRES FIGUEROA","Zacoalco de Torres",119,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN119"
"2020-12-08","Abuso sexual infantil",-103.75822967692741,19.944564776952895,"CENTRO","Tapalpa",86,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN086"
"2020-02-18","Abuso sexual infantil",-103.5731687565552,20.231315082941894,"ZACOALCO DE TORRES CENTRO","Zacoalco de Torres",119,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN119"
"2020-03-03","Abuso sexual infantil",-103.57632908128494,20.224807890351162,"CRUZ VERDE","Zacoalco de Torres",119,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN119"
