fecha,delito,x,y,colonia,municipio,clave_mun,hora,bien_afectado,zona_geografica,ID_municipio_unico
12/01/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
20/01/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Tapalpa,86,05:30,La vida y la integridad corporal,Interior,ENT14MUN086
19/01/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
13/01/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,La vida y la integridad corporal,Interior,ENT14MUN077
23/01/2017,Violencia familiar,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La familia,Interior,ENT14MUN077
23/01/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
02/01/2017,Robo a persona,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
08/01/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,05:30,El patrimonio,Interior,ENT14MUN119
13/01/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
26/01/2017,Robo de motocicleta,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
09/01/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,La vida y la integridad corporal,Interior,ENT14MUN077
03/01/2017,Violencia familiar,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La familia,Interior,ENT14MUN077
17/02/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La vida y la integridad corporal,Interior,ENT14MUN077
22/02/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
13/02/2017,Robo a persona,NA,NA,NO DISPONIBLE,Sayula,82,05:30,El patrimonio,Interior,ENT14MUN082
13/02/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
03/02/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
02/02/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
02/02/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
23/03/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
16/03/2017,Homicidio doloso,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La vida y la integridad corporal,Interior,ENT14MUN119
14/03/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
30/03/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Sayula,82,17:45,La vida y la integridad corporal,Interior,ENT14MUN082
14/03/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
17/03/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Atemajac de Brizuela,10,17:45,El patrimonio,Interior,ENT14MUN010
23/03/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
03/03/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Sayula,82,17:45,La vida y la integridad corporal,Interior,ENT14MUN082
27/03/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN077
03/03/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
30/03/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Sayula,82,05:30,El patrimonio,Interior,ENT14MUN082
16/03/2017,Robo de motocicleta,NA,NA,NO DISPONIBLE,Villa Corona,114,17:45,El patrimonio,Interior,ENT14MUN114
21/03/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
12/04/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
12/04/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La familia,Interior,ENT14MUN119
11/04/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
01/04/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La vida y la integridad corporal,Interior,ENT14MUN119
06/04/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Sayula,82,05:30,La vida y la integridad corporal,Interior,ENT14MUN082
11/04/2017,Homicidio doloso,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,La vida y la integridad corporal,Interior,ENT14MUN114
19/04/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
10/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,La vida y la integridad corporal,Interior,ENT14MUN114
02/05/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Atemajac de Brizuela,10,05:30,El patrimonio,Interior,ENT14MUN010
09/05/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La familia,Interior,ENT14MUN024
18/05/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La familia,Interior,ENT14MUN119
08/05/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Villa Corona,114,17:45,El patrimonio,Interior,ENT14MUN114
25/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Atoyac,14,17:45,La vida y la integridad corporal,Interior,ENT14MUN014
02/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Tapalpa,86,17:45,La vida y la integridad corporal,Interior,ENT14MUN086
10/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Villa Corona,114,17:45,La vida y la integridad corporal,Interior,ENT14MUN114
03/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La vida y la integridad corporal,Interior,ENT14MUN024
30/05/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Sayula,82,17:45,La vida y la integridad corporal,Interior,ENT14MUN082
13/06/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
26/06/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La vida y la integridad corporal,Interior,ENT14MUN024
03/06/2017,Violación,NA,NA,NO DISPONIBLE,Cocula,24,05:30,La libertad y la seguridad sexual,Interior,ENT14MUN024
13/06/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
26/06/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
01/06/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,La vida y la integridad corporal,Interior,ENT14MUN114
26/06/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
27/07/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La familia,Interior,ENT14MUN024
19/07/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
28/07/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
11/07/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
03/07/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,05:30,La vida y la integridad corporal,Interior,ENT14MUN119
21/07/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN024
19/07/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
25/07/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN024
01/08/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,La vida y la integridad corporal,Interior,ENT14MUN077
02/08/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
09/08/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Tapalpa,86,05:30,El patrimonio,Interior,ENT14MUN086
31/08/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Sayula,82,05:30,El patrimonio,Interior,ENT14MUN082
08/08/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
14/08/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Cocula,24,05:30,La familia,Interior,ENT14MUN024
28/08/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
28/08/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Sayula,82,05:30,La libertad y la seguridad sexual,Interior,ENT14MUN082
28/09/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
05/09/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La vida y la integridad corporal,Interior,ENT14MUN077
25/09/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
01/09/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La familia,Interior,ENT14MUN119
06/09/2017,Robo a negocio,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
13/09/2017,Robo a negocio,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
05/09/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,La libertad y la seguridad sexual,Interior,ENT14MUN077
09/09/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
18/09/2017,Violencia familiar,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La familia,Interior,ENT14MUN024
28/09/2017,Robo a int de vehículos,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
27/09/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
07/09/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
13/09/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Cocula,24,17:45,La vida y la integridad corporal,Interior,ENT14MUN024
11/10/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Atoyac,14,05:30,El patrimonio,Interior,ENT14MUN014
03/10/2017,Robo a persona,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
07/10/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La vida y la integridad corporal,Interior,ENT14MUN077
04/10/2017,Homicidio doloso,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,17:45,La vida y la integridad corporal,Interior,ENT14MUN002
20/10/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Tapalpa,86,17:45,La vida y la integridad corporal,Interior,ENT14MUN086
22/10/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
03/10/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
10/10/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
19/10/2017,Robo a persona,NA,NA,NO DISPONIBLE,Sayula,82,05:30,El patrimonio,Interior,ENT14MUN082
24/11/2017,Robo a carga pesada,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
08/11/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
14/11/2017,Robo a persona,NA,NA,NO DISPONIBLE,Tapalpa,86,17:45,El patrimonio,Interior,ENT14MUN086
27/11/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,17:45,La vida y la integridad corporal,Interior,ENT14MUN119
21/11/2017,Abuso sexual infantil,NA,NA,NO DISPONIBLE,Tapalpa,86,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN086
27/11/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La vida y la integridad corporal,Interior,ENT14MUN077
22/11/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
01/12/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La vida y la integridad corporal,Interior,ENT14MUN077
11/12/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
04/12/2017,Violencia familiar,NA,NA,NO DISPONIBLE,San Martín Hidalgo,77,17:45,La familia,Interior,ENT14MUN077
08/12/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
08/12/2017,Lesiones dolosas,NA,NA,NO DISPONIBLE,Zacoalco de Torres,119,05:30,La vida y la integridad corporal,Interior,ENT14MUN119
30/12/2017,Robo a vehículos particulares,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
13/12/2017,Homicidio doloso,NA,NA,NO DISPONIBLE,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
12/12/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
31/12/2017,Robo a casa habitación,NA,NA,NO DISPONIBLE,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
06/01/2017,Robo a vehículos particulares,-103.929476,20.475841,LABOR DE MEDINA,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
31/01/2017,Lesiones dolosas,-103.569946,20.348082,SAN JOSE DE LOS POZOS,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
03/01/2017,Lesiones dolosas,-103.638554,20.435798,BELLAVISTA,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
30/01/2017,Robo a vehículos particulares,-103.593369,20.418514,ACATLAN DE JUAREZ,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
31/01/2017,Abuso sexual infantil,-103.665534,20.266043,BARRANCA DE OTATES,Zacoalco de Torres,119,05:30,La libertad y la seguridad sexual,Interior,ENT14MUN119
03/01/2017,Robo a vehículos particulares,-103.402408,20.140273,LA MILPILLA,Teocuitatlán de Corona,92,05:30,El patrimonio,Interior,ENT14MUN092
09/01/2017,Robo a vehículos particulares,-103.898929,20.443811,LOS GUERRERO,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
09/01/2017,Violencia familiar,-103.936826,20.436315,CENTRO,San Martín Hidalgo,77,17:45,La familia,Interior,ENT14MUN077
26/01/2017,Robo a vehículos particulares,-103.826869,20.365929,SAN PEDRO,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
03/01/2017,Abuso sexual infantil,-103.59945,20.426088,LA HIERBABUENA SUR,Acatlán de Juárez,2,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN002
26/01/2017,Robo a vehículos particulares,-103.82268,20.468863,SAN NICOLAS,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
05/01/2017,Robo a carga pesada,-103.576098,20.435153,NO DISPONIBLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
02/01/2017,Violencia familiar,-103.503696,20.15637,VERDIA,Zacoalco de Torres,119,05:30,La familia,Interior,ENT14MUN119
26/01/2017,Robo a vehículos particulares,-103.820298,20.46549,SAN NICOLAS,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
13/01/2017,Robo a vehículos particulares,-103.576603,20.2329,ZACOALCO DE TORRES CENTRO,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
16/01/2017,Robo a vehículos particulares,-103.608287,19.877571,VILLAS LA ALAMEDA,Sayula,82,17:45,El patrimonio,Interior,ENT14MUN082
26/01/2017,Robo a vehículos particulares,-103.898929,20.443811,LOS GUERRERO,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
04/01/2017,Robo a casa habitación,-103.957391,20.37223,NO DISPONIBLE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
25/01/2017,Robo a vehículos particulares,-103.723078,20.360645,ESTIPAC,Villa Corona,114,17:45,El patrimonio,Interior,ENT14MUN114
28/01/2017,Abuso sexual infantil,-103.660808,20.415419,VILLA CORONA CENTRO,Villa Corona,114,05:30,La libertad y la seguridad sexual,Interior,ENT14MUN114
20/01/2017,Robo a casa habitación,-103.92895,20.439006,CENTRO,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
18/01/2017,Violencia familiar,-103.552085,20.224113,RICARDO FLORES MAGON,Zacoalco de Torres,119,17:45,La familia,Interior,ENT14MUN119
26/01/2017,Robo a vehículos particulares,-103.826869,20.365929,SAN PEDRO,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
12/01/2017,Robo a vehículos particulares,-103.600508,19.892629,SAN LUCAS,Sayula,82,17:45,El patrimonio,Interior,ENT14MUN082
09/01/2017,Robo a vehículos particulares,-103.824309,20.363295,SAN PEDRO,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
16/01/2017,Robo a negocio,-103.598116,20.423441,ACATLAN DE JUAREZ,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
25/01/2017,Robo a persona,-103.603209,20.428908,LA RESOLANA,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
03/01/2017,Robo a negocio,-103.569833,20.349109,SAN JOSE DE LOS POZOS,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
15/01/2017,Robo a vehículos particulares,-103.814256,20.537309,TRAPICHE DE LABRA,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
24/01/2017,Robo a vehículos particulares,-103.605848,20.415656,EL PLAN,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
09/01/2017,Robo a persona,-103.926905,20.43502,CENTRO,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
19/01/2017,Robo a vehículos particulares,-103.822628,20.519092,AGUA CALIENTE,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
03/01/2017,Lesiones dolosas,-103.642513,20.438066,BELLAVISTA,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
30/01/2017,Abuso sexual infantil,-103.556499,20.227412,DE LOS CASTILLO,Zacoalco de Torres,119,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN119
03/01/2017,Robo de motocicleta,-103.391568,20.134509,NO DISPONIBLE,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
31/01/2017,Violencia familiar,-103.570188,20.350317,SAN JOSE DE LOS POZOS,Acatlán de Juárez,2,05:30,La familia,Interior,ENT14MUN002
17/01/2017,Robo a vehículos particulares,-103.823613,20.364732,CENTRO,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
24/01/2017,Robo a vehículos particulares,-103.747947,20.469822,EL BARRO,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
16/01/2017,Robo a vehículos particulares,-103.668249,20.420382,NIÑOS HEROES,Villa Corona,114,17:45,El patrimonio,Interior,ENT14MUN114
06/01/2017,Abuso sexual infantil,-103.818452,20.366935,SAN JUAN,Cocula,24,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN024
17/01/2017,Violencia familiar,-103.450732,19.909477,UNION DE GUADALUPE,Atoyac,14,17:45,La familia,Interior,ENT14MUN014
25/01/2017,Robo a vehículos particulares,-103.653468,20.257161,BARRANCA DE SANTA CLARA,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
13/01/2017,Robo a casa habitación,-103.865174,20.43712,TATEPOSCO,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
26/01/2017,Robo a vehículos particulares,-103.534391,20.317728,SAN MARCOS EVANGELISTA,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
16/01/2017,Robo a casa habitación,-103.632544,20.437195,BELLAVISTA,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
03/01/2017,Robo a casa habitación,-103.638265,20.435681,BELLAVISTA,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
16/01/2017,Robo a persona,-103.591621,20.426644,MIRAVALLE,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
12/01/2017,Robo a vehículos particulares,-103.591631,20.336282,NO DISPONIBLE,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
17/01/2017,Robo a vehículos particulares,-103.818639,20.540065,TRAPICHE DE LABRA,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
19/01/2017,Lesiones dolosas,-103.589336,19.882154,CRUZ BLANCA,Sayula,82,05:30,La vida y la integridad corporal,Interior,ENT14MUN082
06/01/2017,Robo a vehículos particulares,-103.546804,19.868375,USMAJAC,Sayula,82,05:30,El patrimonio,Interior,ENT14MUN082
17/01/2017,Robo a negocio,-103.580382,20.228157,SAN MIGUEL,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
12/01/2017,Robo a vehículos particulares,-103.584597,19.881471,CRUZ BLANCA CENTRO,Sayula,82,17:45,El patrimonio,Interior,ENT14MUN082
17/01/2017,Violencia familiar,-103.595984,19.875418,EL PINO,Sayula,82,05:30,La familia,Interior,ENT14MUN082
06/01/2017,Robo de motocicleta,-103.402503,20.139718,LA MILPILLA,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
24/01/2017,Lesiones dolosas,-103.591101,20.426652,MIRAVALLE,Acatlán de Juárez,2,05:30,La vida y la integridad corporal,Interior,ENT14MUN002
12/01/2017,Robo a casa habitación,-103.865292,20.383192,PALO VERDE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
17/01/2017,Robo a negocio,-103.584446,19.882645,FERROCARRIL,Sayula,82,17:45,El patrimonio,Interior,ENT14MUN082
26/01/2017,Robo a vehículos particulares,-103.822109,20.356271,LAZARO CARDENAS,Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
16/01/2017,Robo a casa habitación,-103.638265,20.435681,BELLAVISTA,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
03/01/2017,Robo a vehículos particulares,-103.569833,20.349109,SAN JOSE DE LOS POZOS,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
30/01/2017,Robo a casa habitación,-103.63076,20.432405,ROSENDO G CASTRO,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
11/01/2017,Robo a vehículos particulares,-103.568519,20.210289,EL PARAISO,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
06/01/2017,Robo a negocio,-103.601696,20.429345,LA RESOLANA,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
16/01/2017,Abuso sexual infantil,-103.928558,20.435471,CENTRO,San Martín Hidalgo,77,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN077
11/01/2017,Robo a vehículos particulares,-103.293515,20.107573,NO DISPONIBLE,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
20/01/2017,Robo a vehículos particulares,-103.378394,20.095452,CENTRO,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
21/01/2017,Robo a vehículos particulares,-103.818639,20.540065,TRAPICHE DE LABRA,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
11/01/2017,Robo a vehículos particulares,-103.769872,20.409247,LA COFRADIA (LA COFRADIA DE LA LUZ),Cocula,24,17:45,El patrimonio,Interior,ENT14MUN024
09/01/2017,Robo a vehículos particulares,-103.377569,20.098258,CENTRO,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
23/01/2017,Robo a casa habitación,-103.756659,19.944261,CENTRO,Tapalpa,86,05:30,El patrimonio,Interior,ENT14MUN086
24/01/2017,Robo a vehículos particulares,-103.600535,20.428726,LA RESOLANA,Acatlán de Juárez,2,05:30,El patrimonio,Interior,ENT14MUN002
23/01/2017,Robo a vehículos particulares,-103.926379,20.432188,CENTRO,San Martín Hidalgo,77,17:45,El patrimonio,Interior,ENT14MUN077
12/01/2017,Abuso sexual infantil,-103.548083,20.070931,SANTA MARIA MAGDALENA,Techaluta de Montenegro,89,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN089
16/01/2017,Abuso sexual infantil,-103.606861,20.418771,EL PLAN,Acatlán de Juárez,2,17:45,La libertad y la seguridad sexual,Interior,ENT14MUN002
24/01/2017,Robo de motocicleta,-103.600658,19.884279,CENTRO HISTORICO,Sayula,82,17:45,El patrimonio,Interior,ENT14MUN082
31/01/2017,Robo a vehículos particulares,-103.608259,20.416199,EL PLAN,Acatlán de Juárez,2,17:45,El patrimonio,Interior,ENT14MUN002
25/01/2017,Robo a carga pesada,-103.505252,20.143108,NO DISPONIBLE,Teocuitatlán de Corona,92,17:45,El patrimonio,Interior,ENT14MUN092
03/01/2017,Robo a negocio,-103.822199,20.365775,CENTRO,Cocula,24,05:30,El patrimonio,Interior,ENT14MUN024
26/01/2017,Robo a casa habitación,-103.566064,20.231078,ZACOALCO DE TORRES CENTRO,Zacoalco de Torres,119,17:45,El patrimonio,Interior,ENT14MUN119
16/01/2017,Robo a casa habitación,-103.724798,20.36098,ESTIPAC,Villa Corona,114,05:30,El patrimonio,Interior,ENT14MUN114
26/01/2017,Robo de motocicleta,-103.934331,20.360288,NO DISPONIBLE,San Martín Hidalgo,77,05:30,El patrimonio,Interior,ENT14MUN077
