"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2018-08-16","Homicidio doloso",-103.5977734,21.70467727,"SAN JUAN DE POTREROS","Chimaltitán",31,"N.D.","La vida y la integridad corporal","Interior"
"2018-08-25","Homicidio doloso",-104.2408591,22.18879137,"TANANA","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-08-29","Homicidio doloso",-103.2679227,22.11461723,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-09-03","Homicidio doloso",-103.17171,22.27362969,"TLALCOSAHUA","Huejucar",41,"N.D.","La vida y la integridad corporal","Interior"
"2018-11-05","Homicidio doloso",-103.8422321,21.97354075,"NO DISPONIBLE","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-11-09","Homicidio doloso",-103.2052816,22.36652868,"SAN PEDRO","Huejucar",41,"N.D.","La vida y la integridad corporal","Interior"
"2018-11-25","Homicidio doloso",-104.2028131,22.3018462,"NO DISPONIBLE","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-02","Lesiones dolosas",-104.2408591,22.18879137,"TANANA","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-08","Lesiones dolosas",-103.2618431,22.11043297,"LOMAS DE ORIENTE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-14","Lesiones dolosas",-103.2632917,22.11545028,"ALTO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-15","Lesiones dolosas",-103.2675585,22.10979607,"DE LA PIEDRA CHINA ORIENTE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-12","Lesiones dolosas",-104.2408591,22.18879137,"TANANA","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-23","Lesiones dolosas",-103.5625201,21.98911048,"NO DISPONIBLE","Villa Guerrero",115,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-23","Lesiones dolosas",-104.2805836,22.13906474,"NO DISPONIBLE","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-01-25","Lesiones dolosas",-103.2690159,22.11403902,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
